EDA_Time,Measurement,TouchTag,SubjectID,,SubjectID,Average EDA,Max EDA
34:20.8,0.368912,0,B1,,,,
15:34:21,0.371474,0,B1,,,,
34:21.3,0.370193,0,B1,,,,
34:21.5,0.367631,0,B1,,,,
34:21.7,0.370193,0,B1,,,,
15:34:22,0.368912,0,B1,,,,
34:22.2,0.370193,0,B1,,,,
34:22.5,0.371474,0,B1,,,,
34:22.8,0.367631,0,B1,,,,
15:34:23,0.368912,0,B1,,,,
34:23.2,0.370193,0,B1,,,,
34:23.5,0.368912,0,B1,,,,
34:23.8,0.371474,0,B1,,,,
15:34:24,0.368912,0,B1,,,,
34:24.3,0.370193,0,B1,,,,
34:24.5,0.371474,0,B1,,,,
34:24.8,0.370193,0,B1,,,,
15:34:25,0.370193,0,B1,,,,
34:25.3,0.368912,0,B1,,,,
34:25.5,0.370193,0,B1,,,,
34:25.7,0.370193,0,B1,,,,
15:34:26,0.36635,0,B1,,,,
34:26.3,0.371474,0,B1,,,,
34:26.5,0.368912,0,B1,,,,
34:26.8,0.371474,0,B1,,,,
15:34:27,0.370193,0,B1,,,,
34:27.3,0.370193,0,B1,,,,
34:27.5,0.370193,0,B1,,,,
34:27.8,0.370193,0,B1,,,,
15:34:28,0.367631,0,B1,,,,
34:28.3,0.370193,0,B1,,,,
34:28.5,0.367631,0,B1,,,,
34:28.8,0.368912,0,B1,,,,
15:34:29,0.368912,0,B1,,,,
34:29.2,0.370193,0,B1,,,,
34:29.5,0.370193,0,B1,,,,
34:29.8,0.367631,0,B1,,,,
15:34:30,0.370193,0,B1,,,,
34:30.3,0.367631,0,B1,,,,
34:30.5,0.368912,0,B1,,,,
34:30.8,0.370193,0,B1,,,,
15:34:31,0.368912,0,B1,,,,
34:31.2,0.370193,0,B1,,,,
34:31.5,0.36635,0,B1,,,,
34:31.7,0.368912,0,B1,,,,
15:34:32,0.370193,0,B1,,,,
34:32.3,0.367631,0,B1,,,,
34:32.5,0.370193,0,B1,,,,
34:32.7,0.367631,0,B1,,,,
15:34:33,0.370193,0,B1,,,,
34:33.3,0.370193,0,B1,,,,
34:33.5,0.367631,0,B1,,,,
34:33.7,0.370193,0,B1,,,,
15:34:34,0.367631,0,B1,,,,
34:34.3,0.368912,0,B1,,,,
34:34.5,0.370193,0,B1,,,,
34:34.8,0.367631,0,B1,,,,
15:34:35,0.370193,0,B1,,,,
34:35.2,0.370193,0,B1,,,,
34:35.5,0.368912,0,B1,,,,
34:35.8,0.368912,0,B1,,,,
15:34:36,0.368912,0,B1,,,,
34:36.3,0.370193,0,B1,,,,
34:36.5,0.367631,0,B1,,,,
34:36.8,0.370193,0,B1,,,,
15:34:37,0.36635,0,B1,,,,
34:37.3,0.367631,0,B1,,,,
34:37.5,0.370193,0,B1,,,,
34:37.8,0.367631,0,B1,,,,
15:34:38,0.370193,0,B1,,,,
34:38.3,0.368912,0,B1,,,,
34:38.5,0.368912,0,B1,,,,
34:38.7,0.368912,0,B1,,,,
15:34:39,0.370193,0,B1,,,,
34:39.3,0.370193,0,B1,,,,
34:39.5,0.367631,0,B1,,,,
34:39.8,0.36635,0,B1,,,,
15:34:40,0.367631,0,B1,,,,
34:40.3,0.370193,0,B1,,,,
34:40.5,0.368912,0,B1,,,,
34:40.7,0.367631,0,B1,,,,
15:34:41,0.368912,0,B1,,,,
34:41.2,0.367631,0,B1,,,,
34:41.5,0.368912,0,B1,,,,
34:41.8,0.368912,0,B1,,,,
15:34:42,0.367631,0,B1,,,,
34:42.2,0.370193,0,B1,,,,
34:42.5,0.36635,0,B1,,,,
34:42.8,0.370193,0,B1,,,,
15:34:43,0.367631,0,B1,,,,
34:43.2,0.367631,0,B1,,,,
34:43.5,0.368912,0,B1,,,,
34:43.8,0.367631,0,B1,,,,
15:34:44,0.370193,0,B1,,,,
34:44.3,0.367631,0,B1,,,,
34:44.5,0.368912,0,B1,,,,
34:44.7,0.371474,0,B1,,,,
15:34:45,0.368912,0,B1,,,,
34:45.3,0.368912,0,B1,,,,
34:45.5,0.371474,0,B1,,,,
34:45.8,0.371474,0,B1,,,,
15:34:46,0.374036,0,B1,,,,
34:46.3,0.376598,0,B1,,,,
34:46.5,0.376598,0,B1,,,,
34:46.8,0.374036,0,B1,,,,
15:34:47,0.374036,0,B1,,,,
34:47.3,0.374036,0,B1,,,,
34:47.5,0.375317,0,B1,,,,
34:47.8,0.374036,0,B1,,,,
15:34:48,0.375317,0,B1,,,,
34:48.2,0.375317,0,B1,,,,
34:48.5,0.372755,0,B1,,,,
34:48.8,0.375317,0,B1,,,,
15:34:49,0.372755,0,B1,,,,
34:49.3,0.374036,0,B1,,,,
34:49.5,0.374036,0,B1,,,,
34:49.8,0.371474,0,B1,,,,
15:34:50,0.374036,0,B1,,,,
34:50.2,0.374036,0,B1,,,,
34:50.5,0.374036,0,B1,,,,
34:50.7,0.370193,0,B1,,,,
15:34:51,0.375317,0,B1,,,,
34:51.3,0.377879,0,B1,,,,
34:51.5,0.374036,0,B1,,,,
34:51.7,0.376598,0,B1,,,,
15:34:52,0.374036,0,B1,,,,
34:52.3,0.374036,0,B1,,,,
34:52.5,0.374036,0,B1,,,,
34:52.7,0.375317,0,B1,,,,
15:34:53,0.375317,0,B1,,,,
34:53.3,0.372755,0,B1,,,,
34:53.5,0.372755,0,B1,,,,
34:53.8,0.372755,0,B1,,,,
15:34:54,0.372755,0,B1,,,,
34:54.2,0.371474,0,B1,,,,
34:54.5,0.370193,0,B1,,,,
34:54.8,0.372755,0,B1,,,,
15:34:55,0.372755,0,B1,,,,
34:55.3,0.375317,0,B1,,,,
34:55.5,0.376598,0,B1,,,,
34:55.8,0.375317,0,B1,,,,
15:34:56,0.37916,0,B1,,,,
34:56.3,0.380441,0,B1,,,,
34:56.5,0.381722,0,B1,,,,
34:56.8,0.385565,0,B1,,,,
15:34:57,0.385565,0,B1,,,,
34:57.3,0.386845,0,B1,,,,
34:57.5,0.384284,0,B1,,,,
34:57.7,0.385565,0,B1,,,,
15:34:58,0.385565,0,B1,,,,
34:58.3,0.383003,0,B1,,,,
34:58.5,0.386845,0,B1,,,,
34:58.8,0.384284,0,B1,,,,
15:34:59,0.383003,0,B1,,,,
34:59.3,0.385565,0,B1,,,,
34:59.5,0.383003,0,B1,,,,
34:59.7,0.385565,0,B1,,,,
15:35:00,0.384284,0,B1,,,,
35:00.2,0.384284,0,B1,,,,
35:00.5,0.384284,0,B1,,,,
35:00.8,0.381722,0,B1,,,,
15:35:01,0.385565,0,B1,,,,
35:01.3,0.383003,0,B1,,,,
35:01.5,0.383003,0,B1,,,,
35:01.8,0.380441,0,B1,,,,
15:35:02,0.383003,0,B1,,,,
35:02.2,0.383003,0,B1,,,,
35:02.5,0.381722,0,B1,,,,
35:02.8,0.383003,0,B1,,,,
15:35:03,0.381722,0,B1,,,,
35:03.3,0.383003,0,B1,,,,
35:03.5,0.383003,0,B1,,,,
35:03.7,0.380441,0,B1,,,,
15:35:04,0.383003,0,B1,,,,
35:04.3,0.381722,0,B1,,,,
35:04.5,0.37916,0,B1,,,,
35:04.8,0.383003,0,B1,,,,
15:35:05,0.380441,0,B1,,,,
35:05.3,0.381722,0,B1,,,,
35:05.5,0.37916,0,B1,,,,
35:05.8,0.380441,0,B1,,,,
15:35:06,0.381722,0,B1,,,,
35:06.3,0.380441,0,B1,,,,
35:06.5,0.381722,0,B1,,,,
35:06.8,0.380441,0,B1,,,,
15:35:07,0.37916,0,B1,,,,
35:07.2,0.377879,0,B1,,,,
35:07.5,0.380441,0,B1,,,,
35:07.8,0.381722,0,B1,,,,
15:35:08,0.37916,0,B1,,,,
35:08.3,0.381722,0,B1,,,,
35:08.5,0.37916,0,B1,,,,
35:08.8,0.380441,0,B1,,,,
15:35:09,0.380441,0,B1,,,,
35:09.2,0.380441,0,B1,,,,
35:09.5,0.380441,0,B1,,,,
35:09.7,0.37916,0,B1,,,,
15:35:10,0.37916,0,B1,,,,
35:10.3,0.380441,0,B1,,,,
35:10.5,0.37916,0,B1,,,,
35:10.8,0.381722,0,B1,,,,
15:35:11,0.37916,0,B1,,,,
35:11.3,0.383003,0,B1,,,,
35:11.5,0.380441,0,B1,,,,
35:11.7,0.380441,0,B1,,,,
15:35:12,0.381722,0,B1,,,,
35:12.3,0.37916,0,B1,,,,
35:12.5,0.383003,0,B1,,,,
35:12.8,0.37916,0,B1,,,,
15:35:13,0.381722,0,B1,,,,
35:13.2,0.383003,0,B1,,,,
35:13.5,0.380441,0,B1,,,,
35:13.8,0.383003,0,B1,,,,
15:35:14,0.381722,0,B1,,,,
35:14.3,0.381722,0,B1,,,,
35:14.5,0.380441,0,B1,,,,
35:14.8,0.381722,0,B1,,,,
15:35:15,0.383003,0,B1,,,,
35:15.3,0.380441,0,B1,,,,
35:15.5,0.383003,0,B1,,,,
35:15.8,0.380441,0,B1,,,,
15:35:16,0.381722,0,B1,,,,
35:16.3,0.383003,0,B1,,,,
35:16.5,0.380441,0,B1,,,,
35:16.7,0.381722,0,B1,,,,
15:35:17,0.380441,0,B1,,,,
35:17.3,0.381722,0,B1,,,,
35:17.5,0.383003,0,B1,,,,
35:17.8,0.380441,0,B1,,,,
15:35:18,0.383003,0,B1,,,,
35:18.3,0.380441,0,B1,,,,
35:18.5,0.381722,0,B1,,,,
35:18.7,0.381722,0,B1,,,,
15:35:19,0.383003,0,B1,,,,
35:19.2,0.383003,0,B1,,,,
35:19.5,0.380441,0,B1,,,,
35:19.8,0.384284,0,B1,,,,
15:35:20,0.381722,0,B1,,,,
35:20.3,0.383003,0,B1,,,,
35:20.5,0.383003,0,B1,,,,
35:20.8,0.383003,0,B1,,,,
15:35:21,0.381722,0,B1,,,,
35:21.2,0.380441,0,B1,,,,
35:21.5,0.381722,0,B1,,,,
35:21.8,0.380441,0,B1,,,,
15:35:22,0.383003,0,B1,,,,
35:22.3,0.383003,0,B1,,,,
35:22.5,0.381722,0,B1,,,,
35:22.7,0.383003,0,B1,,,,
15:35:23,0.380441,0,B1,,,,
35:23.3,0.380441,0,B1,,,,
35:23.5,0.377879,0,B1,,,,
35:23.8,0.376598,0,B1,,,,
15:35:24,0.37916,0,B1,,,,
35:24.3,0.377879,0,B1,,,,
35:24.5,0.377879,0,B1,,,,
35:24.8,0.377879,0,B1,,,,
15:35:25,0.375317,0,B1,,,,
35:25.3,0.377879,0,B1,,,,
35:25.5,0.375317,0,B1,,,,
35:25.8,0.376598,0,B1,,,,
15:35:26,0.377879,0,B1,,,,
35:26.2,0.375317,0,B1,,,,
35:26.5,0.377879,0,B1,,,,
35:26.8,0.376598,0,B1,,,,
15:35:27,0.377879,0,B1,,,,
35:27.3,0.377879,0,B1,,,,
35:27.5,0.375317,0,B1,,,,
35:27.8,0.377879,0,B1,,,,
15:35:28,0.377879,0,B1,,,,
35:28.2,0.37916,0,B1,,,,
35:28.5,0.377879,0,B1,,,,
35:28.7,0.376598,0,B1,,,,
15:35:29,0.376598,0,B1,,,,
35:29.3,0.374036,0,B1,,,,
35:29.5,0.376598,0,B1,,,,
35:29.8,0.376598,0,B1,,,,
15:35:30,0.376598,0,B1,,,,
35:30.3,0.377879,0,B1,,,,
35:30.5,0.375317,0,B1,,,,
35:30.7,0.375317,0,B1,,,,
15:35:31,0.375317,0,B1,,,,
35:31.3,0.377879,0,B1,,,,
35:31.5,0.377879,0,B1,,,,
35:31.8,0.376598,0,B1,,,,
15:35:32,0.376598,0,B1,,,,
35:32.2,0.375317,0,B1,,,,
35:32.5,0.376598,0,B1,,,,
35:32.8,0.376598,0,B1,,,,
15:35:33,0.375317,0,B1,,,,
35:33.3,0.377879,0,B1,,,,
35:33.5,0.375317,0,B1,,,,
35:33.8,0.37916,0,B1,,,,
15:35:34,0.377879,0,B1,,,,
35:34.3,0.375317,0,B1,,,,
35:34.5,0.377879,0,B1,,,,
35:34.7,0.375317,0,B1,,,,
15:35:35,0.37916,0,B1,,,,
35:35.3,0.37916,0,B1,,,,
35:35.5,0.375317,0,B1,,,,
35:35.7,0.377879,0,B1,,,,
15:35:36,0.375317,0,B1,,,,
35:36.3,0.375317,0,B1,,,,
35:36.5,0.376598,0,B1,,,,
35:36.8,0.375317,0,B1,,,,
15:35:37,0.377879,0,B1,,,,
35:37.3,0.375317,0,B1,,,,
35:37.5,0.375317,0,B1,,,,
35:37.7,0.375317,0,B1,,,,
15:35:38,0.377879,0,B1,,,,
35:38.2,0.377879,0,B1,,,,
35:38.5,0.375317,0,B1,,,,
35:38.8,0.376598,0,B1,,,,
15:35:39,0.375317,0,B1,,,,
35:39.3,0.376598,0,B1,,,,
35:39.5,0.377879,0,B1,,,,
35:39.8,0.374036,0,B1,,,,
15:35:40,0.376598,0,B1,,,,
35:40.2,0.374036,0,B1,,,,
35:40.5,0.376598,0,B1,,,,
35:40.8,0.377879,0,B1,,,,
15:35:41,0.375317,0,B1,,,,
35:41.3,0.376598,0,B1,,,,
35:41.5,0.375317,0,B1,,,,
35:41.7,0.377879,0,B1,,,,
15:35:42,0.376598,0,B1,,,,
35:42.3,0.374036,0,B1,,,,
35:42.5,0.377879,0,B1,,,,
35:42.8,0.375317,0,B1,,,,
15:35:43,0.374036,0,B1,,,,
35:43.3,0.375317,0,B1,,,,
35:43.5,0.376598,0,B1,,,,
35:43.8,0.376598,0,B1,,,,
15:35:44,0.375317,0,B1,,,,
35:44.2,0.375317,0,B1,,,,
35:44.5,0.375317,0,B1,,,,
35:44.8,0.375317,0,B1,,,,
15:35:45,0.377879,0,B1,,,,
35:45.2,0.375317,0,B1,,,,
35:45.5,0.374036,0,B1,,,,
35:45.8,0.372755,0,B1,,,,
15:35:46,0.375317,0,B1,,,,
35:46.3,0.376598,0,B1,,,,
35:46.5,0.372755,0,B1,,,,
35:46.8,0.376598,0,B1,,,,
15:35:47,0.372755,0,B1,,,,
35:47.2,0.376598,0,B1,,,,
35:47.5,0.375317,0,B1,,,,
35:47.7,0.372755,0,B1,,,,
15:35:48,0.375317,0,B1,,,,
35:48.3,0.375317,0,B1,,,,
35:48.5,0.372755,0,B1,,,,
35:48.8,0.372755,0,B1,,,,
15:35:49,0.372755,0,B1,,,,
35:49.3,0.374036,0,B1,,,,
35:49.5,0.372755,0,B1,,,,
35:49.7,0.375317,0,B1,,,,
15:35:50,0.372755,0,B1,,,,
35:50.3,0.374036,0,B1,,,,
35:50.5,0.374036,0,B1,,,,
35:50.8,0.371474,0,B1,,,,
15:35:51,0.374036,0,B1,,,,
35:51.2,0.371474,0,B1,,,,
35:51.5,0.372755,0,B1,,,,
35:51.8,0.374036,0,B1,,,,
15:35:52,0.371474,0,B1,,,,
35:52.3,0.372755,0,B1,,,,
35:52.5,0.371474,0,B1,,,,
35:52.8,0.372755,0,B1,,,,
15:35:53,0.371474,0,B1,,,,
35:53.3,0.372755,0,B1,,,,
35:53.5,0.375317,0,B1,,,,
35:53.7,0.372755,0,B1,,,,
15:35:54,0.375317,0,B1,,,,
35:54.3,0.372755,0,B1,,,,
35:54.5,0.374036,0,B1,,,,
35:54.7,0.375317,0,B1,,,,
15:35:55,0.374036,0,B1,,,,
35:55.3,0.375317,0,B1,,,,
35:55.5,0.372755,0,B1,,,,
35:55.8,0.371474,0,B1,,,,
15:35:56,0.371474,0,B1,,,,
35:56.3,0.374036,0,B1,,,,
35:56.5,0.372755,0,B1,,,,
35:56.7,0.368912,0,B1,,,,
15:35:57,0.371474,0,B1,,,,
35:57.2,0.371474,0,B1,,,,
35:57.5,0.372755,0,B1,,,,
35:57.8,0.372755,0,B1,,,,
15:35:58,0.372755,0,B1,,,,
35:58.3,0.372755,0,B1,,,,
35:58.5,0.371474,0,B1,,,,
35:58.8,0.372755,0,B1,,,,
15:35:59,0.372755,0,B1,,,,
35:59.2,0.370193,0,B1,,,,
35:59.5,0.375317,0,B1,,,,
35:59.8,0.371474,0,B1,,,,
15:36:00,0.372755,0,B1,,,,
36:00.3,0.371474,0,B1,,,,
36:00.5,0.372755,0,B1,,,,
36:00.7,0.372755,0,B1,,,,
15:36:01,0.370193,0,B1,,,,
36:01.3,0.372755,0,B1,,,,
36:01.5,0.370193,0,B1,,,,
36:01.8,0.372755,0,B1,,,,
15:36:02,0.370193,0,B1,,,,
36:02.3,0.371474,0,B1,,,,
36:02.5,0.372755,0,B1,,,,
36:02.8,0.370193,0,B1,,,,
15:36:03,0.372755,0,B1,,,,
36:03.2,0.368912,0,B1,,,,
36:03.5,0.370193,0,B1,,,,
36:03.8,0.368912,0,B1,,,,
15:36:04,0.370193,0,B1,,,,
36:04.2,0.370193,0,B1,,,,
36:04.5,0.368912,0,B1,,,,
36:04.8,0.368912,0,B1,,,,
15:36:05,0.36635,0,B1,,,,
36:05.3,0.370193,0,B1,,,,
36:05.5,0.370193,0,B1,,,,
36:05.8,0.368912,0,B1,,,,
15:36:06,0.370193,0,B1,,,,
36:06.2,0.370193,0,B1,,,,
36:06.5,0.370193,0,B1,,,,
36:06.7,0.368912,0,B1,,,,
15:36:07,0.370193,0,B1,,,,
36:07.3,0.370193,0,B1,,,,
36:07.5,0.367631,0,B1,,,,
36:07.8,0.368912,0,B1,,,,
15:36:08,0.367631,0,B1,,,,
36:08.3,0.371474,0,B1,,,,
36:08.5,0.370193,0,B1,,,,
36:08.7,0.367631,0,B1,,,,
15:36:09,0.370193,0,B1,,,,
36:09.3,0.367631,0,B1,,,,
36:09.5,0.368912,0,B1,,,,
36:09.8,0.367631,0,B1,,,,
15:36:10,0.368912,0,B1,,,,
36:10.2,0.370193,0,B1,,,,
36:10.5,0.365069,0,B1,,,,
36:10.8,0.370193,0,B1,,,,
15:36:11,0.367631,0,B1,,,,
36:11.3,0.370193,0,B1,,,,
36:11.5,0.367631,0,B1,,,,
36:11.8,0.367631,0,B1,,,,
15:36:12,0.370193,0,B1,,,,
36:12.3,0.367631,0,B1,,,,
36:12.5,0.370193,0,B1,,,,
36:12.7,0.370193,0,B1,,,,
15:36:13,0.370193,0,B1,,,,
36:13.3,0.368912,0,B1,,,,
36:13.5,0.367631,0,B1,,,,
36:13.7,0.370193,0,B1,,,,
15:36:14,0.367631,0,B1,,,,
36:14.3,0.368912,0,B1,,,,
36:14.5,0.367631,0,B1,,,,
36:14.8,0.368912,0,B1,,,,
15:36:15,0.370193,0,B1,,,,
36:15.3,0.368912,0,B1,,,,
36:15.5,0.370193,0,B1,,,,
36:15.7,0.367631,0,B1,,,,
15:36:16,0.36635,0,B1,,,,
36:16.2,0.367631,0,B1,,,,
36:16.5,0.368912,0,B1,,,,
36:16.8,0.370193,0,B1,,,,
15:36:17,0.367631,0,B1,,,,
36:17.3,0.370193,0,B1,,,,
36:17.5,0.367631,0,B1,,,,
36:17.8,0.368912,0,B1,,,,
15:36:18,0.367631,0,B1,,,,
36:18.2,0.368912,0,B1,,,,
36:18.5,0.368912,0,B1,,,,
36:18.8,0.36635,0,B1,,,,
15:36:19,0.368912,0,B1,,,,
36:19.3,0.367631,0,B1,,,,
36:19.5,0.367631,0,B1,,,,
36:19.7,0.36635,0,B1,,,,
15:36:20,0.368912,0,B1,,,,
36:20.3,0.370193,0,B1,,,,
36:20.5,0.36635,0,B1,,,,
36:20.8,0.368912,0,B1,,,,
15:36:21,0.367631,0,B1,,,,
36:21.3,0.367631,0,B1,,,,
36:21.5,0.367631,0,B1,,,,
36:21.8,0.368912,0,B1,,,,
15:36:22,0.368912,0,B1,,,,
36:22.2,0.36635,0,B1,,,,
36:22.5,0.36635,0,B1,,,,
36:22.8,0.36635,0,B1,,,,
15:36:23,0.367631,0,B1,,,,
36:23.3,0.368912,0,B1,,,,
36:23.5,0.36635,0,B1,,,,
36:23.8,0.368912,0,B1,,,,
15:36:24,0.36635,0,B1,,,,
36:24.3,0.368912,0,B1,,,,
36:24.5,0.367631,0,B1,,,,
36:24.8,0.368912,0,B1,,,,
15:36:25,0.367631,0,B1,,,,
36:25.2,0.36635,0,B1,,,,
36:25.5,0.368912,0,B1,,,,
36:25.7,0.36635,0,B1,,,,
15:36:26,0.368912,0,B1,,,,
36:26.3,0.36635,0,B1,,,,
36:26.5,0.367631,0,B1,,,,
36:26.8,0.368912,0,B1,,,,
15:36:27,0.365069,0,B1,,,,
36:27.3,0.368912,0,B1,,,,
36:27.5,0.36635,0,B1,,,,
36:27.7,0.367631,0,B1,,,,
15:36:28,0.36635,0,B1,,,,
36:28.3,0.367631,0,B1,,,,
36:28.5,0.367631,0,B1,,,,
36:28.8,0.365069,0,B1,,,,
15:36:29,0.368912,0,B1,,,,
36:29.2,0.36635,0,B1,,,,
36:29.5,0.36635,0,B1,,,,
36:29.8,0.36635,0,B1,,,,
15:36:30,0.367631,0,B1,,,,
36:30.3,0.368912,0,B1,,,,
36:30.5,0.365069,0,B1,,,,
36:30.8,0.367631,0,B1,,,,
15:36:31,0.365069,0,B1,,,,
36:31.3,0.36635,0,B1,,,,
36:31.5,0.367631,0,B1,,,,
36:31.7,0.365069,0,B1,,,,
15:36:32,0.367631,0,B1,,,,
36:32.3,0.365069,0,B1,,,,
36:32.5,0.365069,0,B1,,,,
36:32.8,0.36635,0,B1,,,,
15:36:33,0.367631,0,B1,,,,
36:33.3,0.367631,0,B1,,,,
36:33.5,0.365069,0,B1,,,,
36:33.8,0.367631,0,B1,,,,
15:36:34,0.365069,0,B1,,,,
36:34.3,0.367631,0,B1,,,,
36:34.5,0.36635,0,B1,,,,
36:34.7,0.36635,0,B1,,,,
15:36:35,0.36635,0,B1,,,,
36:35.2,0.367631,0,B1,,,,
36:35.5,0.367631,0,B1,,,,
36:35.8,0.367631,0,B1,,,,
15:36:36,0.368912,0,B1,,,,
36:36.3,0.365069,0,B1,,,,
36:36.5,0.36635,0,B1,,,,
36:36.8,0.36635,0,B1,,,,
15:36:37,0.367631,0,B1,,,,
36:37.2,0.367631,0,B1,,,,
36:37.5,0.365069,0,B1,,,,
36:37.8,0.367631,0,B1,,,,
15:36:38,0.362507,0,B1,,,,
36:38.3,0.36635,0,B1,,,,
36:38.5,0.36635,0,B1,,,,
36:38.7,0.363788,0,B1,,,,
15:36:39,0.367631,0,B1,,,,
36:39.3,0.365069,0,B1,,,,
36:39.5,0.365069,0,B1,,,,
36:39.8,0.365069,0,B1,,,,
15:36:40,0.36635,0,B1,,,,
36:40.3,0.367631,0,B1,,,,
36:40.5,0.365069,0,B1,,,,
36:40.8,0.363788,0,B1,,,,
15:36:41,0.365069,0,B1,,,,
36:41.2,0.367631,0,B1,,,,
36:41.5,0.368912,0,B1,,,,
36:41.8,0.367631,0,B1,,,,
15:36:42,0.370193,0,B1,,,,
36:42.3,0.370193,0,B1,,,,
36:42.5,0.372755,0,B1,,,,
36:42.8,0.374036,0,B1,,,,
15:36:43,0.372755,0,B1,,,,
36:43.3,0.372755,0,B1,,,,
36:43.5,0.368912,0,B1,,,,
36:43.8,0.372755,0,B1,,,,
15:36:44,0.372755,0,B1,,,,
36:44.2,0.370193,0,B1,,,,
36:44.5,0.371474,0,B1,,,,
36:44.7,0.370193,0,B1,,,,
15:36:45,0.370193,0,B1,,,,
36:45.3,0.370193,0,B1,,,,
36:45.5,0.368912,0,B1,,,,
36:45.8,0.370193,0,B1,,,,
15:36:46,0.368912,0,B1,,,,
36:46.3,0.370193,0,B1,,,,
36:46.5,0.371474,0,B1,,,,
36:46.7,0.370193,0,B1,,,,
15:36:47,0.371474,0,B1,,,,
36:47.3,0.368912,0,B1,,,,
36:47.5,0.370193,0,B1,,,,
36:47.8,0.368912,0,B1,,,,
15:36:48,0.371474,0,B1,,,,
36:48.2,0.370193,0,B1,,,,
36:48.5,0.367631,0,B1,,,,
36:48.8,0.370193,0,B1,,,,
15:36:49,0.367631,0,B1,,,,
36:49.3,0.370193,0,B1,,,,
36:49.5,0.368912,0,B1,,,,
36:49.8,0.367631,0,B1,,,,
15:36:50,0.370193,0,B1,,,,
36:50.3,0.367631,0,B1,,,,
36:50.5,0.368912,0,B1,,,,
36:50.7,0.367631,0,B1,,,,
15:36:51,0.368912,0,B1,,,,
36:51.3,0.371474,0,B1,,,,
36:51.5,0.367631,0,B1,,,,
36:51.8,0.368912,0,B1,,,,
15:36:52,0.367631,0,B1,,,,
36:52.3,0.370193,0,B1,,,,
36:52.5,0.368912,0,B1,,,,
36:52.8,0.367631,0,B1,,,,
15:36:53,0.368912,0,B1,,,,
36:53.3,0.368912,0,B1,,,,
36:53.5,0.368912,0,B1,,,,
36:53.8,0.367631,0,B1,,,,
15:36:54,0.368912,0,B1,,,,
36:54.2,0.370193,0,B1,,,,
36:54.5,0.367631,0,B1,,,,
36:54.8,0.367631,0,B1,,,,
15:36:55,0.367631,0,B1,,,,
36:55.3,0.368912,0,B1,,,,
36:55.5,0.370193,0,B1,,,,
36:55.8,0.368912,0,B1,,,,
15:36:56,0.370193,0,B1,,,,
36:56.2,0.370193,0,B1,,,,
36:56.5,0.370193,0,B1,,,,
36:56.7,0.370193,0,B1,,,,
15:36:57,0.370193,0,B1,,,,
36:57.3,0.371474,0,B1,,,,
36:57.5,0.370193,0,B1,,,,
36:57.7,0.371474,0,B1,,,,
15:36:58,0.370193,0,B1,,,,
36:58.3,0.370193,0,B1,,,,
36:58.5,0.371474,0,B1,,,,
36:58.8,0.371474,0,B1,,,,
15:36:59,0.372755,0,B1,,,,
36:59.3,0.370193,0,B1,,,,
36:59.5,0.370193,0,B1,,,,
36:59.8,0.371474,0,B1,,,,
15:37:00,0.367631,0,B1,,,,
37:00.2,0.370193,0,B1,,,,
37:00.5,0.368912,0,B1,,,,
37:00.8,0.370193,0,B1,,,,
15:37:01,0.368912,0,B1,,,,
37:01.3,0.367631,0,B1,,,,
37:01.5,0.370193,0,B1,,,,
37:01.8,0.368912,0,B1,,,,
15:37:02,0.370193,0,B1,,,,
37:02.3,0.370193,0,B1,,,,
37:02.5,0.367631,0,B1,,,,
37:02.8,0.370193,0,B1,,,,
15:37:03,0.370193,0,B1,,,,
37:03.3,0.371474,0,B1,,,,
37:03.5,0.370193,0,B1,,,,
37:03.7,0.370193,0,B1,,,,
15:37:04,0.370193,0,B1,,,,
37:04.3,0.367631,0,B1,,,,
37:04.5,0.367631,0,B1,,,,
37:04.8,0.367631,0,B1,,,,
15:37:05,0.368912,0,B1,,,,
37:05.3,0.368912,0,B1,,,,
37:05.5,0.365069,0,B1,,,,
37:05.7,0.367631,0,B1,,,,
15:37:06,0.36635,0,B1,,,,
37:06.2,0.368912,0,B1,,,,
37:06.5,0.368912,0,B1,,,,
37:06.8,0.36635,0,B1,,,,
15:37:07,0.368912,0,B1,,,,
37:07.2,0.36635,0,B1,,,,
37:07.5,0.36635,0,B1,,,,
37:07.8,0.368912,0,B1,,,,
15:37:08,0.367631,0,B1,,,,
37:08.3,0.36635,0,B1,,,,
37:08.5,0.36635,0,B1,,,,
37:08.8,0.367631,0,B1,,,,
15:37:09,0.367631,0,B1,,,,
37:09.3,0.36635,0,B1,,,,
37:09.5,0.368912,0,B1,,,,
37:09.7,0.368912,0,B1,,,,
15:37:10,0.367631,0,B1,,,,
37:10.3,0.368912,0,B1,,,,
37:10.5,0.36635,0,B1,,,,
37:10.8,0.370193,0,B1,,,,
15:37:11,0.368912,0,B1,,,,
37:11.3,0.371474,0,B1,,,,
37:11.5,0.372755,0,B1,,,,
37:11.8,0.370193,0,B1,,,,
15:37:12,0.372755,0,B1,,,,
37:12.3,0.372755,0,B1,,,,
37:12.5,0.375317,0,B1,,,,
37:12.8,0.377879,0,B1,,,,
15:37:13,0.375317,0,B1,,,,
37:13.2,0.380441,0,B1,,,,
37:13.5,0.377879,0,B1,,,,
37:13.8,0.375317,0,B1,,,,
15:37:14,0.37916,0,B1,,,,
37:14.3,0.381722,0,B1,,,,
37:14.5,0.381722,0,B1,,,,
37:14.8,0.37916,0,B1,,,,
